0,v_0 (V):,v_1 (V):,v_2 (V):,v_3 (V):,v_4 (V):,v_5 (V):,v_6 (V):,i_0 (A):,i_1 (A):,i_2 (A):,i_3 (A):,i_4 (A):,i_5 (A):,i_6 (A):,tq_0 (Nm):,tq_1 (Nm):,tq_2 (Nm):,tq_3 (Nm):,tq_4 (Nm):,tq_5 (Nm):,tq_6 (Nm):,pos_0 (m or rad):,pos_1 (m or rad):,pos_2 (m or rad):,pos_3 (m or rad):,pos_4 (m or rad):,pos_5 (m or rad):,pos_6 (m or rad):,pos_ref_0 (m or rad):,pos_ref_1 (m or rad):,pos_ref_2 (m or rad):,pos_ref_3 (m or rad):,pos_ref_4 (m or rad):,pos_ref_5 (m or rad):,pos_ref_6 (m or rad):,vel_0 (m/s or rad/s):,vel_1 (m/s or rad/s):,vel_2 (m/s or rad/s):,vel_3 (m/s or rad/s):,vel_4 (m/s or rad/s):,vel_5 (m/s or rad/s):,vel_6 (m/s or rad/s):,vel_ref_0 (m/s or rad/s),vel_ref_1 (m/s or rad/s),vel_ref_2 (m/s or rad/s),vel_ref_3 (m/s or rad/s),vel_ref_4 (m/s or rad/s),vel_ref_5 (m/s or rad/s),vel_ref_6 (m/s or rad/s),
4.76,-0.000109429300683,0.0103577249716,-2.71148897281,-0.94036308887,0.0161707659137,0.0157582644218,0.0160036821405,0.0149684601107,0.207732582878,-54.6320817362,-18.8073867369,0.323533213234,0.314174616632,0.320197400213,0.00463351341757,0.0623245922255,-16.3931649108,-5.6422170624,0.0970609464282,0.0942441293912,0.0960602513756,-0.0000306368419842,-0.0000415940085077,-9.24891810428E-6,-0.0000212080140045,-5.89199999013E-6,-0.0000270310320047,-8.08516176676E-7,0,0,0,0,0,0,0,-0.00635065464303,0.000215874402784,0.0626668483019,-0.0000215781619772,0.0000872652744874,-0.000131741238874,0.000204452720936,0,0,0,0,0,0,0,
4.8,0.0000542210763158,0.0104709116945,-2.7119194342,-0.940366935997,0.0162407529391,0.0156731296412,0.0156752709466,-0.00148187240339,0.204900933952,-54.6145240185,-18.8091294268,0.324993194482,0.306345694163,0.315884397233,-0.000465947503764,0.0614326360195,-16.3874916667,-5.64275375058,0.0974994428086,0.0918444007599,0.0947851439892,-0.0000290274838335,-0.000018783915948,-1.70520195297E-6,-0.0000207804714591,-2.32520005738E-6,-0.0000180274528248,-6.49136745778E-6,0,0,0,0,0,0,0,0.00806199666113,-0.000408735999372,-0.103303693235,0.0000268101575784,0.0000227643176913,0.00046723394189,-0.00007329788059,0,0,0,0,0,0,0,
4.84,-0.000137514296894,0.00979537912929,-2.71309636424,-0.940257030975,0.0160549252318,0.0157748412108,0.0157470193443,-0.0189790865774,0.195523109882,-54.0865184968,-18.8030340206,0.328423768331,0.314622263772,0.312854010347,-0.00582896597855,0.0586537290255,-16.220930436,-5.64089265118,0.0985881743633,0.094379391128,0.093838816633,-0.0000162125015777,0.0000319480895996,0.0000419616699219,-0.0000250202137977,-8.76481692558E-7,-0.0000233204846154,-5.33777165401E-6,0,0,0,0,0,0,0,-0.00129436096177,-0.000101933954284,-0.000928018067498,0.00160041626077,0.000792178558186,0.00128173490521,0.00025632395409,0,0,0,0,0,0,0,
4.88,-0.000273250956771,0.0102636505546,-2.71536391566,-0.940150209945,0.016136915753,0.0156022087696,0.015722278486,0.0338286472348,0.205064136728,-54.2234008205,-18.8086736899,0.320552735206,0.313832444829,0.31512728955,0.0104760413902,0.0615175003988,-16.2663212671,-5.64264935273,0.0961476073962,0.094164635694,0.0945438678637,-3.63590356756E-6,-0.0000276858027064,0.0000467300415039,-0.0000269490283245,-4.94863434142E-6,-0.0000182304011105,-6.55736903354E-6,0,0,0,0,0,0,0,-0.00320503418334,-0.000930722628254,-0.0309122633189,0.000136789618409,-0.000480703660287,-0.000785978569183,-0.000258856685832,0,0,0,0,0,0,0,
4.92,-0.000726730526681,0.010762216273,-2.71296847651,-0.940197464299,0.0162166776792,0.0155828945998,0.0157816495684,-0.0238340785499,0.214700267258,-54.4055165393,-18.8025900989,0.319260314489,0.310126932142,0.33090376143,-0.00722771913176,0.064405546359,-16.3228728535,-5.64076570311,0.0957358173542,0.0930253216439,0.0993983848462,4.17228739025E-6,-2.44411648964E-6,0.000112056732178,-0.0000264200152742,-3.49562083102E-6,-0.000015239993445,-0.000011078254829,0,0,0,0,0,0,0,0.00640392722562,0.000212898696191,-0.0283848475665,-0.000242791720666,0.00020611518994,-0.000679520657286,0.000160125782713,0,0,0,0,0,0,0,
4.96,-0.000808799856811,0.0105548981178,-2.71390393565,-0.940289341141,0.0161649955348,0.0155939723479,0.0158094798717,-0.0415288653877,0.208566293718,-54.1593804476,-18.8056956209,0.328692444773,0.311565086386,0.321125972275,-0.0126699335184,0.0625487908769,-16.2468249821,-5.64170792627,0.0986526712157,0.0934669062445,0.0963789281395,0.0000240802582994,-0.0000117961735668,0.0000901222229004,-0.0000246952404268,-5.36326797373E-6,-0.0000126775621538,-0.0000103235788629,0,0,0,0,0,0,0,0.0054555432871,0.000328324153088,-0.0203795377165,-0.0000225020921789,-0.0000174723681994,0.0000307052396238,-0.0000424355384894,0,0,0,0,0,0,0,
5,-0.00107271771522,0.010707193031,-2.71464541743,-0.940310612367,0.0160507187313,0.0155585989852,0.015357032289,-0.0508372052792,0.212123449136,-54.6599264299,-18.8127128184,0.320394066294,0.320536982329,0.308680795341,-0.0154960186752,0.0636201979786,-16.401036413,-5.64386801694,0.096113050652,0.0962391363872,0.0926170731821,0.0000201463026315,-0.0000582730608585,0.000118732452393,-0.0000230212826864,2.38418579102E-6,-0.0000156646256073,0.0000128746032715,0,0,0,0,0,0,0,0.00658845948055,0.000426029058872,0.00897318869829,0.0000733282358851,-0.0000930642709136,-0.000195041531697,-0.00112748262472,0,0,0,0,0,0,0,
5.04,-0.00114622193197,0.00991615670289,-2.71404865573,-0.940285567642,0.0161321645754,0.0156416399271,0.0153809218306,-0.0277870911488,0.196676326349,-54.1244090875,-18.8056364598,0.322502073901,0.313479025116,0.307458282191,-0.00837664944888,0.0589891745073,-16.236018026,-5.64169031384,0.096749445357,0.0940490927562,0.0922361500371,0.0000277161470876,6.19888305664E-6,0.0000805854797363,-0.0000187640434888,-1.90993273463E-6,-0.0000170601742866,0.0000104904174805,0,0,0,0,0,0,0,-0.00454431632534,-0.000558797852136,0.0221603643149,-0.000503964663949,-0.000488798134029,0.000282216176856,-0.000246002338827,0,0,0,0,0,0,0,
5.08,-0.00125082756095,0.0097896041211,-2.71426084826,-0.94028705809,0.0161274361636,0.0158210189774,0.0153863577742,-0.0624003283084,0.19527510187,-53.8479311099,-18.8030993958,0.324658705345,0.270241368084,0.307277487334,-0.0190316299683,0.0585782223898,-16.1507352842,-5.64090780403,0.0974151947874,0.0806875853298,0.0921794989655,0.0000206827644433,-0.0000689586304361,0.0000519752502441,-0.0000257641859207,-3.74350543098E-6,-0.0000261427649093,0.0000114440917969,0,0,0,0,0,0,0,0.00189657160081,-0.000178431611857,0.0489268153906,-0.000701219309121,-0.0011426047422,-0.000108159758383,0.0000596306635998,0,0,0,0,0,0,0,
5.12,-0.00120799623019,0.0104049886996,-2.71393435786,-0.940246892981,0.0160719346554,0.0157403156012,0.0154497771162,-0.00375311683106,0.205429577292,-53.8983939519,-18.803258275,0.320641302402,0.30353266972,0.308287757657,-0.000955878317878,0.0616066215484,-16.1663490755,-5.64096348596,0.0961857457982,0.0909658538968,0.0924804290916,0.0000249743588938,-0.0000263565580099,-1.27013606743E-6,-0.0000214927586057,4.76837158203E-7,-0.0000139123067129,6.67572021484E-6,0,0,0,0,0,0,0,0.0053427326493,-0.000150854437379,-0.0273622032255,-0.0000916726421565,0.000129253487103,0.00145570782479,0.000151815009303,0,0,0,0,0,0,0,
5.16,-0.00130638459123,0.00882641403321,-2.71349320416,-0.940257691689,0.0161381908142,0.0155140588014,0.0153801588911,-0.0294335098953,0.179079793631,-53.9321612277,-18.8055674278,0.30564764451,0.31747054183,0.307597091164,-0.00885760145252,0.0537452006975,-16.1768341779,-5.64167367495,0.0915516585883,0.0953010739308,0.0922790766271,0.0000304579461954,0.0000514984130859,0.0000138282775879,-0.0000206011209229,-2.11956694329E-6,-8.47119463288E-6,0.0000100135803223,0,0,0,0,0,0,0,0.00697057927027,0.000334788957844,-0.0715104192495,0.000010912612197,-0.000142091419548,-0.00113232212607,0.0000799936242402,0,0,0,0,0,0,0,
5.2,-0.00115686764457,0.0114332570018,-2.71403064732,-0.940337345397,0.0161648113428,0.0154050948089,0.0153667120833,-0.0578865944373,0.229723158163,-54.153304913,-18.8149669712,0.324376208538,0.307250927301,0.308227621926,-0.0176555553441,0.0689257642666,-16.2449305736,-5.6445585919,0.0973218624086,0.0921681867829,0.0924757314132,0.0000286697413685,-0.0000323074928019,0.000112056732178,-0.0000137593169711,-3.15119541483E-6,-5.49191145183E-6,0.0000109672546387,0,0,0,0,0,0,0,0.00272124935873,0.000210393729503,-0.0107882274315,0.000970233173575,0.000278622668702,-0.00211654836312,-0.000698745425325,0,0,0,0,0,0,0,
5.24,-0.00146911237571,0.00941295608034,-2.71204405939,-0.940420280836,0.0161659796087,0.0156440495816,0.0154394774336,-0.0106116584867,0.182124359178,-54.1862364243,-18.8076921194,0.324194247961,0.298144443565,0.309316072588,-0.00302707597079,0.0545861847332,-16.25218533,-5.64230169002,0.0972655631866,0.0893205285024,0.0927992094758,0.0000350475020241,6.19888305664E-6,0.0000510215759277,-0.0000125764545373,-4.29369765698E-6,-0.0000122681685752,6.67572021484E-6,0,0,0,0,0,0,0,-0.00640155142173,-0.000408838794101,0.0913142114878,-5.37664163858E-6,-0.000675878021866,-0.0000947343651205,0.000152355991304,0,0,0,0,0,0,0,
5.28,-0.00150572161929,0.0089755056714,-2.71333301113,-0.94027326467,0.0161261043738,0.0156667287829,0.0154558329481,-0.0281908783328,0.180184232007,-54.4467173049,-18.8042473805,0.325459908216,0.310728386315,0.310866138175,-0.00844123388274,0.0540608872569,-16.3355156672,-5.64126406488,0.0976624543042,0.0931967976498,0.0932744204459,0.0000392794427171,0.0000171661376953,0.000023365020752,-0.0000215924810618,-1.09247207547E-6,-0.0000190551563719,5.24520874023E-6,0,0,0,0,0,0,0,0.00143716158345,0.0000573280049139,0.00824674032629,0.00143093860243,-0.000319908023812,0.000438756425865,0.000106261810288,0,0,0,0,0,0,0,
5.32,-0.00141775066969,0.00966639502992,-2.71180016902,-0.940237306159,0.0161270902431,0.0157991490849,0.0155209212202,-0.00365847610024,0.19748911843,-54.0090036952,-18.8040363992,0.321827084082,0.31557652645,0.311414841654,-0.000891738352626,0.0592814123444,-16.2008094445,-5.64120500538,0.0965421692181,0.0946695708079,0.0934327559734,0.0000336765842803,0.000023365020752,-0.0000192929110199,-0.0000214811389014,-3.11441226586E-6,-0.000022844880732,2.86102294922E-6,0,0,0,0,0,0,0,-0.00551496678963,0.00013260814012,0.0391584224999,0.0000869851646712,-0.00306911580265,-0.000326535548083,-0.00184232578613,0,0,0,0,0,0,0,
5.36,-0.00166942037996,0.00993576034059,-2.71040508761,-0.940226748487,0.016009968942,0.0156315571869,0.0155490975294,-0.0552677076086,0.202314168325,-54.0469487561,-18.8038926271,0.320303653906,0.288017509055,0.310773723159,-0.0167626397827,0.0607242418435,-16.2127416852,-5.64116243529,0.0960919651308,0.0862001390941,0.0932303817192,0.0000402331061196,0.0000357627868652,2.86102294922E-6,-0.0000188426383829,5.72204589844E-6,-0.0000113680653158,2.86102294922E-6,0,0,0,0,0,0,0,0.000326220266288,-0.000251649529673,0.0387462005019,-0.000277372833807,0.000234223436564,-0.000133203109726,0.000204675801797,0,0,0,0,0,0,0,
5.4,-0.00148028233144,0.0109996814114,-2.71153914097,-0.940299302725,0.0159696762021,0.0154739147623,0.0155387024794,-0.00241926779213,0.219916153861,-54.0087119989,-18.8041939837,0.319516731034,0.304533807771,0.312112411816,-0.000499227180668,0.0659742005384,-16.1991908093,-5.64124326118,0.0958560460352,0.091318938269,0.0936448765633,0.0000455974914075,0.000120162963867,-0.000122818266391,-0.0000174780889211,5.72204589844E-6,-8.55569396663E-6,3.33786010742E-6,0,0,0,0,0,0,0,-0.00727933039889,0.00091714510927,-0.0530324801803,-0.000246666750172,0.0000372656504624,-0.000809872057289,-0.0000672863679938,0,0,0,0,0,0,0,
5.44,-0.00159625354082,0.00883384563574,-2.71165005775,-0.940294935417,0.0160441581662,0.0153297821439,0.0155471901808,-0.00446829178341,0.178123001869,-54.500295331,-18.8066901882,0.320417207739,0.309719042446,0.314729881339,-0.00111168104308,0.0534489513037,-16.3523160508,-5.64201365214,0.0961212793586,0.0929417410635,0.0944505150494,0.0000461339732283,0.0000300407409668,-0.0000771031118347,-0.0000156657897605,1.43051147461E-6,-3.49430433744E-6,-1.65301696597E-6,0,0,0,0,0,0,0,-0.000926112988964,0.000573901517782,-0.0261077098548,-1.25714723254E-6,0.000151277286932,0.000345507520251,0.000653024239,0,0,0,0,0,0,0,
5.48,-0.00173915654287,0.0103115955998,-2.71176272579,-0.940347466525,0.0161252780593,0.0154257313321,0.0155882108072,-0.0453332808067,0.209029864965,-54.0680449353,-18.8050079763,0.321861499938,0.32019709278,0.313634913042,-0.0136879021582,0.0627322757643,-16.2190200674,-5.64148621492,0.0965530828043,0.0961564817184,0.0941060630535,0.0000455379522464,-0.0000148653043652,-0.0000783147188486,-0.000014924653442,-1.95373195311E-6,-7.71870963945E-6,4.76837158203E-7,0,0,0,0,0,0,0,-0.00403392221779,-0.00041522650281,0.025766145438,0.0000581119093113,0.000368208391592,-0.00115929893218,0.000398808333557,0,0,0,0,0,0,0,
5.52,-0.00173288075803,0.010130065567,-2.71166482269,-0.940358962871,0.0160529622786,0.0155514870058,0.0157019233658,-0.0605452851561,0.197694645109,-54.4848667829,-18.8068718543,0.320891748604,0.306569818147,0.313899642742,-0.0183793161301,0.0592675046473,-16.3475564543,-5.64205899458,0.0962661287731,0.0919337794276,0.0941687359513,0.0000386833999073,-0.0000395435490645,0.0000228881835938,-9.94886795525E-6,-1.18666434901E-6,-0.0000102253461591,-7.11070197212E-6,0,0,0,0,0,0,0,0.000170160143171,0.000303964596242,0.0546946227551,-1.23342033476E-7,-0.0000658800418023,-0.00125539617147,-0.0000852552911965,0,0,0,0,0,0,0,
5.56,-0.00178242435196,0.0103586866941,-2.71143345568,-0.940468183297,0.016092649173,0.0155508717168,0.0158244530634,-0.0696238973143,0.207694185589,-54.0209421283,-18.8066696629,0.321109883041,0.32948762713,0.315871780899,-0.0211702976132,0.0623125927742,-16.2045515803,-5.64197844884,0.0963267724089,0.0990002064122,0.0947563902667,0.0000352263450623,-0.0000244260918407,4.76837158203E-6,-0.0000106754441731,-3.25997939399E-6,-0.0000103990387288,-0.0000124879234136,0,0,0,0,0,0,0,0.00044250182691,-0.0000467964237032,0.0200002137572,-0.00210883794352,-0.00258859572932,0.00140968698543,0.000135240028612,0,0,0,0,0,0,0,
5.6,-0.00147079264771,0.00920247692104,-2.71218694718,-0.940417862482,0.0161150942213,0.0156651358205,0.015865633874,-0.0284916469356,0.188375513736,-54.2114776576,-18.805994996,0.322806613299,0.303808806402,0.315959736329,-0.00853979236385,0.056548703915,-16.2631744532,-5.64177881336,0.0968461900636,0.0910635260038,0.0947766463892,0.0000248551368713,-7.71638133301E-6,-0.0000148422441271,-0.0000105453900687,9.53674316406E-7,-0.0000127333314595,-0.0000125286478578,0,0,0,0,0,0,0,-0.00471160560846,0.00107724126428,0.00525853270665,-0.000188055710169,-0.0000216257758439,0.00164328771643,-0.000251285731792,0,0,0,0,0,0,0,
5.64,-0.0013271699836,0.0101985269776,-2.71186436803,-0.940533354621,0.0160433264607,0.0154919948118,0.0158246052982,-0.00433154206635,0.199346345202,-54.661901343,-18.8139837584,0.321670759552,0.314932915925,0.316119714421,-0.00111436380652,0.0597653686078,-16.4021088528,-5.64422276641,0.0965079297852,0.0945223166084,0.0948328110634,0.0000132918075906,0.0000290870666504,0.0000400543212891,-3.06338051814E-6,9.53674316406E-7,-4.3400582399E-6,-0.0000127614948724,0,0,0,0,0,0,0,-0.00452066538855,0.000941223464906,0.0166830364615,-0.0000178157933988,-0.000365525018424,-0.000311024370603,0.0000436765840277,0,0,0,0,0,0,0,
5.68,-0.00118160270714,0.00850108935449,-2.71134746574,-0.940453831146,0.0161072148687,0.0156482126539,0.0158533455947,-0.0050653646887,0.173701808592,-54.2082204773,-18.8103979123,0.325167695949,0.312516639892,0.31677822029,-0.00136488699449,0.0521412094234,-16.2623100696,-5.64313038442,0.0975755037729,0.0937512618576,0.0950310603236,0.000015974012058,0.0000348091125488,-0.0000220429028559,-7.28112672732E-6,9.53674316406E-7,-0.0000151639605974,-0.0000135785585371,0,0,0,0,0,0,0,-0.00174264772795,0.000787341676187,0.038664791733,-0.000264049536781,-0.0000568516843487,-0.000713898916729,-0.000633068615571,0,0,0,0,0,0,0,
5.72,-0.000838232791132,0.00839117838952,-2.71329372137,-0.940486652557,0.0161078148591,0.0156370277978,0.0159325816896,-0.0324989074112,0.183618449876,-54.5874695673,-18.8095946401,0.324128319415,0.309883222441,0.317460517331,-0.0098807909866,0.0552171589801,-16.3789208297,-5.6428772386,0.097254929343,0.0929411556196,0.0952282292287,2.2649969651E-6,0.000056266784668,-0.0000270516175078,-6.10699407844E-6,3.81469726563E-6,-0.0000103337170003,-0.0000102799322121,0,0,0,0,0,0,0,0.00900255329907,0.0000763964708312,-0.0991077721119,0.0000203250674531,-0.0000139442563523,0.0000576573838771,0.0000112691777758,0,0,0,0,0,0,0,
5.76,-0.000668579094584,0.0109478841296,-2.71151790896,-0.940460418659,0.0160427060333,0.0155925914798,0.0159189947448,-0.0842316157465,0.223078108495,-54.2222330187,-18.8149667634,0.320243507403,0.319716447106,0.319987974196,-0.0258599850061,0.066957769431,-16.2666021959,-5.64453801559,0.0960679637769,0.0959804726111,0.0960097929196,6.61609237795E-6,-0.000041480489017,-0.0000907734793145,-8.45429258334E-6,4.76837158203E-7,-0.0000155875695782,-0.0000152183138198,0,0,0,0,0,0,0,0.00899986363947,0.000293199031148,-0.0130032915622,0.000109916029032,0.000193807994947,-0.00295004760846,0.000172697938979,0,0,0,0,0,0,0,
5.8,-0.000796866604112,0.0113836943019,-2.71009092737,-0.940490952216,0.0160710301605,0.0158232928339,0.015939783466,-0.0540777659227,0.240622998841,-53.8967162884,-18.8095063838,0.321854114544,0.317229397941,0.318475000145,-0.0165411667255,0.0722948089258,-16.1664723677,-5.64284930963,0.0965598469577,0.0951751822261,0.0955398278003,-0.000011563296539,-0.0000159941737365,-0.0000881154919625,-6.30919612377E-6,1.90734863281E-6,-0.0000176036701305,-0.0000141839527714,0,0,0,0,0,0,0,0.00212499499321,-0.00018603746139,0.0480507984757,-0.000188119593076,-0.000342176994309,0.00124554440845,-0.00336458487436,0,0,0,0,0,0,0,
5.84,-0.000517123915223,0.0104608613389,-2.71115910736,-0.940478787214,0.0161072714726,0.0158139655265,0.0156228672008,0.00448188975517,0.206092703686,-54.6514693254,-18.8081160627,0.323783043783,0.312829036295,0.312017035658,0.00146810332705,0.0618017734133,-16.3990098575,-5.64242265481,0.0971485599211,0.0938199586032,0.0936014414612,-0.0000141859591167,-0.0000720728421584,-0.0000972609850578,-7.25056952433E-6,-1.67186988165E-6,-0.0000157680988195,2.38418579102E-6,0,0,0,0,0,0,0,-0.00296627031639,0.00107084109914,-0.0866008996964,-0.000199219794013,-0.000592045718804,-0.00103584013414,0.000144774385262,0,0,0,0,0,0,0,
5.88,-0.000373553207181,0.010982345591,-2.71214358808,-0.940440705775,0.0161076003205,0.0156409871224,0.0156286533867,0.00782222529799,0.215455367912,-53.940427162,-18.8081584306,0.321932368678,0.313137606045,0.310414034764,0.00247411166808,0.0646016808412,-16.1788460133,-5.64244206515,0.096577880289,0.0939439306768,0.0931062184877,-0.0000154972003656,-4.13246743847E-6,-0.0000982079072855,-8.1576881712E-6,-3.93142414623E-7,-9.40058725973E-6,-1.55036514116E-6,0,0,0,0,0,0,0,-0.000974236812908,0.0000756859226385,-0.00817412603647,-0.000265297596343,-0.000891327159479,0.0000316346995533,-0.000552869169042,0,0,0,0,0,0,0,
5.92,-0.000572753418136,0.0108047439088,-2.71094975346,-0.940453093343,0.0161297605315,0.0156128279382,0.0155971916027,0.0219896137735,0.222138198231,-54.5474022153,-18.8090329311,0.323417294771,0.330359339214,0.310349130272,0.00687558981651,0.0666918204699,-16.3669573908,-5.64270963821,0.0970320391325,0.099258658268,0.0930914499002,-0.0000210404668906,-0.0000129253712657,-0.0000202643477678,-4.65648736281E-6,-2.54000224231E-6,-0.0000115428865683,5.24520874023E-6,0,0,0,0,0,0,0,0.00166342628654,0.000112513502245,0.00940729025751,0.0031426306814,-0.000217211665586,0.00125014374498,-0.000242604641244,0,0,0,0,0,0,0,
5.96,-0.000694466652875,0.0102731897442,-2.7118774755,-0.940506351466,0.0161782317883,0.015527703959,0.0155476959057,-0.0474062839628,0.207933742679,-54.244065174,-18.8107100766,0.322704864841,0.30495736334,0.310361325942,-0.0145011931131,0.062400705702,-16.2732738494,-5.64321788171,0.0968042946947,0.0914405697034,0.0931034595144,-0.0000166297195392,-0.000020120811314,0.0000162124633789,-2.50663447332E-6,-2.82336668533E-6,-5.29233466295E-6,3.33786010742E-6,0,0,0,0,0,0,0,-0.000952888221946,-0.000250602170127,-0.0136317368597,-0.0000698894727975,-0.000542809953913,-0.000612345058471,-0.000232097925618,0,0,0,0,0,0,0,
6,-0.000653047101549,0.00980427386964,-2.71279372781,-0.940545368798,0.016112091121,0.0154846744441,0.0156706837865,0.00201179159851,0.195067859866,-54.1036952404,-18.8088640649,0.323162151196,0.309997297772,0.31290289652,0.000729143593131,0.0585118778136,-16.228306162,-5.64264219189,0.0969563147654,0.0930017210725,0.0938666124625,-0.0000169873655977,0.000035285949707,0.000068187713623,-3.47631328168E-7,1.90734863281E-6,-6.21578737992E-6,0.0000138282775879,0,0,0,0,0,0,0,-0.000691246706992,0.0000679899312672,0.058988776058,0.0000262573594227,0.000740699120797,-0.0000139939365909,0.000019786064513,0,0,0,0,0,0,0,
6.04,-0.000301849407187,0.00988814952577,-2.71551570504,-0.940785569442,0.0160546143664,0.0156555050391,0.0153995870207,-0.0143279483644,0.197486616467,-54.3844494192,-18.8299348094,0.323243723501,0.310954650028,0.307398064182,-0.00436747584448,0.059243681823,-16.3159526201,-5.64909897132,0.0969910456849,0.0932684329188,0.0922144719527,-0.0000172257350641,0.0000514984130859,0.000110149383545,9.05990600586E-6,1.43051147461E-6,-8.15673320176E-6,9.53674316406E-6,0,0,0,0,0,0,0,-0.00349547667429,-0.000392622430809,0.067870400846,-0.0000150525593199,-0.000570662901737,0.000967818195932,-0.000460461131297,0,0,0,0,0,0,0,
